s,o,h,l,c,v,date,psar,PosDI,NegDI,ADX,accumulated_sentiment
,1472.19,1479.3,1444.5,1449.94,1872220447.0,2020-07-21,1299.158085,64.78475427,8.896993111,70.27528834,0.058831169
,1452.78,1461.29,1429.65,1432.44,1532511716.0,2020-07-22,1330.001914,55.57769972,14.3027587,68.03324448,0.064441238
,1434.08,1440.32,1417.32,1442.61,1327135218.0,2020-07-23,1357.144485,49.22141465,18.79808221,63.37206971,0.10181932
,1445.6,1464.88,1444.77,1465.1,1942679380.0,2020-07-26,1381.029946,56.64594881,16.5124021,61.66934832,0.161172161
,1467.89,1475.2,1456.47,1462.48,1793915286.0,2020-07-27,1402.049153,56.47059058,14.64087351,61.10002819,0.042034632
,1463.81,1466.04,1449.86,1454.89,1259751557.0,2020-07-28,1420.546055,50.31291957,17.49908809,58.55790486,0.038582251
,1452.07,1452.07,1431.46,1431.52,1687093091.0,2020-07-29,1556.19,42.0192579,27.55981686,51.00258526,0.106925325
,1433.14,1444.06,1421.07,1439.06,1320266678.0,2020-07-30,1553.6954,34.9524794,30.52545167,42.15428801,0.008942658
,1441.26,1441.26,1396.02,1396.28,1841242332.0,2020-08-02,1548.390384,24.72442649,37.79604293,37.90497816,0.158539721
,1395.08,1411.13,1384.86,1403.86,1290252213.0,2020-08-03,1539.248161,20.39289604,38.6169725,36.50060245,0.016578813
,1403.88,1403.88,1374.13,1382.66,1189526408.0,2020-08-05,1526.897108,16.34045876,38.11029193,37.19663734,0.07032227
,1387.44,1388.68,1365.66,1381.37,920997056.0,2020-08-06,1511.620397,13.70607591,37.89809628,39.13330385,0.146394756
,1383.98,1392.68,1363.22,1392.68,977895525.0,2020-08-09,1494.10515,13.67976237,30.12805711,38.81593934,0.017142857
,1394.78,1430.41,1394.34,1430.41,1555518923.0,2020-08-10,1475.781229,35.01076664,22.6829697,35.32628192,-0.034628247
,1433.35,1441.31,1421.17,1423.81,1271738914.0,2020-08-11,1460.022657,37.71576939,19.47228114,34.64120044,-0.004891304
,1426.55,1427.15,1413.55,1425.32,951960208.0,2020-08-12,1446.470285,33.69049811,23.37389499,31.32873635,-0.000981169
,1431.89,1431.89,1407.43,1408.79,1048911791.0,2020-08-13,1441.31,27.17110654,23.69251544,26.43080008,0.047550136
,1407.85,1407.85,1381.89,1391.46,1259320850.0,2020-08-16,1431.89,21.46192194,38.66390558,26.86663487,0.060865567
,1391.79,1402.21,1385.7,1402.21,1074932597.0,2020-08-17,1431.89,18.48249841,33.29643893,27.2153027,0.09890677
,1403.98,1414.29,1400.81,1407.89,1239017426.0,2020-08-18,1422.2762,27.30993388,29.16435745,22.42897411,0.102814286
,1409.44,1409.44,1388.17,1391.29,976235059.0,2020-08-19,1414.29,21.9397379,35.11505726,22.56165853,0.018386462
,1392.89,1403.75,1392.89,1397.57,393129068.0,2020-08-20,1414.29,19.17827289,30.69526872,22.66780607,0.052873978
,1399.48,1410.34,1394.09,1410.34,1108053597.0,2020-08-23,1363.22,22.81755871,25.46926356,19.23255894,0.062954545
,1413.09,1431.6,1413.09,1431.6,2139202075.0,2020-08-24,1364.1624,39.62723556,19.92227537,22.00405623,-0.001055195
,1435.21,1440.94,1428.74,1440.94,1855180510.0,2020-08-25,1366.859904,44.61707385,17.23046514,26.45941263,0.046122449
,1445.47,1468.03,1445.47,1462.03,2656163730.0,2020-08-26,1371.30471,59.72235359,12.53098438,34.2302814,0.070833333
,1467.07,1472.73,1454.96,1458.04,1981761050.0,2020-08-27,1379.042733,53.64121668,10.24077955,40.97191483,0.054815201
,1459.16,1462.67,1444.92,1462.67,1614554300.0,2020-08-30,1388.41146,43.67476327,18.84744566,40.71945139,0.034432234
,1466.57,1489.01,1466.57,1484.99,3462586125.0,2020-08-31,1396.843314,58.11138182,14.01669129,44.80233735,0.057418725
,1509.4,1519.78,1499.72,1510.57,4181036115.0,2020-09-02,1407.903316,67.13081069,9.848947931,50.72418798,0.1625
,1524.19,1524.67,1497.47,1510.42,2634886231.0,2020-09-03,1423.566052,56.06353596,7.631355884,55.78690587,0.205611672
,1538.42,1538.42,1494.97,1499.97,2782377887.0,2020-09-06,1439.742684,48.49023649,5.264469853,60.71212269,-0.04157074
,1503.37,1503.37,1483.65,1487.81,2164930214.0,2020-09-07,1457.5046,41.23475554,13.0659339,58.94482301,0.082484568
,1491.33,1500.15,1477.25,1495.15,1798363063.0,2020-09-08,1472.069372,33.87685971,15.72140583,54.47686195,0.104940476
,1501.86,1511.93,1495.11,1508.2,2563415186.0,2020-09-09,1483.65,38.96683553,13.50834708,53.2845481,0.055228105
,1514.13,1532.48,1512.53,1520.69,2170068283.0,2020-09-10,1477.25,48.21753428,10.77220383,55.32317898,0.082320827
,1528.15,1537.25,1522.28,1537.25,3386859972.0,2020-09-13,1488.2606,45.35880389,9.185919861,57.52211169,0.060780423
,1545.68,1553.56,1538.43,1540.51,3134135908.0,2020-09-14,1497.289292,53.74456987,7.776159831,60.96172863,0.002347884
,1544.71,1548.35,1531.05,1536.03,1800197903.0,2020-09-15,1508.543434,44.65758283,13.6740496,59.39261834,0.001556777
,1537.35,1543.98,1530.67,1541.4,1845634030.0,2020-09-16,1517.546747,38.41173739,12.1608881,57.89554077,0.036706349
,1555.86,1577.99,1547.13,1572.18,3315664319.0,2020-09-17,1524.749398,56.11457878,8.213445841,61.20920547,0.048445166
,1595.47,1605.12,1574.08,1575.18,2742795692.0,2020-09-20,1530.67,63.13697903,6.015957975,65.48756541,0.108362193
,1587.82,1587.99,1561.49,1569.06,2637376216.0,2020-09-21,1545.56,49.75136299,14.81295375,63.21287552,0.13429781
,1576.55,1577.19,1541.75,1546.15,2810425268.0,2020-09-22,1605.12,36.73272468,25.51197174,54.17566877,0.062605042
,1543.37,1555.52,1535.03,1555.52,1727821707.0,2020-09-23,1603.8526,30.89089006,26.67047355,44.80694104,0.035863095
,1565.31,1565.31,1554.38,1561.27,2233489024.0,2020-09-24,1601.099696,36.5168359,24.11340234,39.93705368,0.11190484
,1569.06,1575.43,1562.11,1565.55,3138243371.0,2020-09-27,1598.456908,41.2142394,20.87266971,38.50225443,0.077531265
,1566.44,1569.31,1557.42,1560.83,1690154525.0,2020-09-28,1595.919832,36.11915991,23.16864922,35.17049616,0.044444444
,1564.92,1564.92,1552.77,1553.62,1829872968.0,2020-09-29,1593.484239,31.19342365,25.22830888,30.25087108,0.091826923
,1561.58,1563.4,1542.57,1550.43,1953636694.0,2020-09-30,1591.146069,24.1388208,30.59716257,26.56051261,0.077470079
,1553.95,1572.94,1553.95,1571.04,2807708137.0,2020-10-01,1588.901426,28.40766971,23.43719068,23.1658534,0.175333104
,1577.77,1588.05,1577.77,1585.75,3178853719.0,2020-10-04,1535.03,39.34566249,19.19446457,25.4172588,0.115029286
,1587.31,1594.89,1580.65,1582.12,2578607088.0,2020-10-05,1536.0904,40.72934773,16.13749418,28.9827324,0.186484594
,1588.01,1588.01,1581.75,1586.29,2510585332.0,2020-10-06,1538.442384,37.45170801,14.83885095,31.83511127,0.110971095
,1593.04,1602.14,1587.59,1600.97,3358506296.0,2020-10-07,1540.700289,47.94574296,11.82666929,37.55362223,0.145987762
,1607.52,1614.04,1586.96,1589.63,2862712521.0,2020-10-08,1544.386671,46.73550859,8.250083557,44.04126482,0.082922448
,1594.01,1594.36,1574.62,1576.27,2395432599.0,2020-10-11,1549.958938,36.63923545,19.97243036,41.12112868,0.03538961
,1580.14,1580.8,1566.7,1578.01,1949060194.0,2020-10-12,1555.085423,30.71483642,25.82544843,34.62642659,0.082380952
,1583.29,1584.28,1567.23,1568.59,1819638977.0,2020-10-13,1559.801789,28.69103243,20.75322123,30.9119537,0.115508658
,1572.35,1573.08,1560.45,1561.17,1496387992.0,2020-10-14,1614.04,24.2761459,25.82015435,25.34597912,0.099094968
,1564.69,1579.55,1560.69,1562.46,1425890738.0,2020-10-15,1612.9682,26.51402367,20.05877855,23.04889269,0.093388176
,1565.9,1567.89,1554.14,1556.8,1252748181.0,2020-10-18,1611.917836,22.0335591,24.71896874,19.58789039,-0.018040293
,1556.85,1570.38,1555.46,1570.38,954656107.0,2020-10-19,1609.606723,21.03698279,20.10972497,16.12102046,0.192826618
,1576.62,1583.6,1573.06,1583.6,1271829990.0,2020-10-20,1607.388054,34.55333486,16.66747906,19.88063971,0.094025974
,1591.04,1597.71,1588.78,1597.71,1633246148.0,2020-10-21,1605.258132,46.72077531,13.56876412,26.90211152,0.053057239
,1609.11,1609.52,1596.22,1606.25,1994543919.0,2020-10-22,1554.14,54.28145713,11.13059085,34.71524227,0.266214032
,1612.5,1647.45,1612.37,1647.45,2725994069.0,2020-10-28,1555.2476,69.78346737,6.563650684,44.33334722,0.043452381
,1661.64,1663.41,1640.48,1645.67,3037694845.0,2020-10-29,1558.935696,69.7434239,5.10612714,52.73793615,0.0500242
,1654.15,1654.15,1634.63,1640.95,2930939007.0,2020-11-01,1565.204154,56.41322031,9.858269134,56.24011649,0.084065934
,1644.01,1646.9,1635.64,1637.63,2453954688.0,2020-11-02,1571.096505,49.5802322,8.66419733,59.04186077,0.105357143
,1636.2,1644.61,1635.15,1643.03,2237964572.0,2020-11-03,1576.635315,43.98523986,8.270981878,60.90239034,0.042857143
,1645.53,1645.7,1638.69,1640.64,1757423745.0,2020-11-04,1581.841796,41.29419809,7.488257917,62.58178853,0.063161838
,1644.94,1645.08,1634.38,1636.17,2842469177.0,2020-11-05,1586.735888,34.97841189,12.50368388,59.53204246,0.059509598
,1643.29,1648.58,1637.8,1648.58,3526777261.0,2020-11-08,1591.336335,33.74873583,10.23435741,58.31809632,0.134402056
,1648.75,1661.32,1648.75,1652.8,3699879726.0,2020-11-09,1595.660755,46.26381226,8.301054445,60.56920281,0.088870851
,1660.37,1678.79,1659.18,1678.79,4096190256.0,2020-11-10,1599.725709,53.07616266,5.602345328,64.63635218,0.107400319
,1681.82,1707.67,1681.82,1707.67,4099604742.0,2020-11-11,1606.050853,67.67370325,3.859511238,69.55091716,0.076002886
,1713.71,1722.32,1702.7,1718.49,4256475891.0,2020-11-12,1616.212767,69.13546751,3.052978877,73.94906199,0.161477032
,1714.86,1741.81,1708.87,1741.81,4791041649.0,2020-11-18,1628.945635,66.09686145,2.122253804,77.91487473,0.178268398
,1750.42,1779.21,1750.42,1778.12,6116730071.0,2020-11-19,1644.746646,76.33567699,1.481328918,81.57045752,0.09455809
,1791.21,1811.63,1761.75,1782.81,6878787665.0,2020-11-22,1666.260783,72.53832726,0.985272531,84.72033539,0.103571429
,1789.35,1792.41,1772.11,1780.43,4762704611.0,2020-11-23,1692.427242,61.97967587,0.841856636,87.24023769,0.123820346
,1790.19,1813.86,1786.71,1810.11,5442950189.0,2020-11-24,1713.883738,62.48326026,0.647764338,89.38176479,0.093290043
,1820.87,1874.81,1820.87,1874.81,5131886488.0,2020-11-25,1733.878991,73.84097184,0.415830396,91.28141598,0.071906544
,1894.78,1926.91,1879.0,1893.24,7613030091.0,2020-11-26,1762.065193,80.77114582,0.305666632,92.8743293,0.097647707
,1912.11,1971.42,1912.11,1968.27,9227348348.0,2020-11-29,1795.034154,72.85765414,0.204196413,94.18766972,0.199787608
,2000.0,2028.45,1971.24,1997.05,8867714682.0,2020-11-30,1830.311323,78.16135406,0.154762686,95.27109065,0.134795918
,2009.46,2022.25,1966.18,2000.4,7404154007.0,2020-12-01,1869.939059,60.97093431,2.105514056,94.88165843,0.043888663
,2016.82,2077.7,2016.82,2071.02,7463482972.0,2020-12-02,1901.641247,63.92895531,1.52682756,94.9722831,0.069387052
,2090.79,2118.41,2040.99,2055.45,8026023798.0,2020-12-03,1936.852998,61.02446132,1.13595846,95.24684142,0.064640577
,2051.51,2051.51,1932.11,1932.11,7209180213.0,2020-12-06,2118.41,40.41883152,30.5599267,78.97546054,0.129838384
,1929.46,2004.39,1914.42,2004.39,6667956831.0,2020-12-07,2118.41,30.90401138,27.9945193,64.16833606,0.070578231
,2033.97,2047.35,1982.07,1995.35,5719436384.0,2020-12-08,2110.2504,37.04520497,23.06913074,55.98449957,0.153447743
,2006.4,2009.81,1948.98,1955.75,4745649292.0,2020-12-09,2102.417184,30.74457878,28.39744115,45.58132893,0.076033058
,1954.6,1974.12,1938.92,1964.02,4146321050.0,2020-12-10,2094.897297,27.37662254,28.41739001,36.83813811,0.146397329
,1973.75,2010.45,1967.44,2010.45,4899484131.0,2020-12-13,2087.678205,35.15909394,24.06990323,33.21502457,0.065005669
,2022.72,2069.06,2022.72,2067.17,7204136923.0,2020-12-14,2080.747877,47.76791533,19.38932227,35.0234075,0.159602111
,2085.56,2100.96,2050.9,2061.41,6069331687.0,2020-12-15,1914.42,50.51100725,16.05590714,38.37074559,0.132011848
,2097.2,2097.2,2041.85,2055.22,5144675578.0,2020-12-16,1918.1508,40.81336841,16.11246559,39.37487173,0.161649351
,2058.72,2059.8,2025.19,2032.51,6769890815.0,2020-12-17,1921.806984,35.48793783,20.29102577,36.94887351,0.098943001
,2046.57,2046.57,1935.4,1935.63,8612857317.0,2020-12-20,1925.390044,23.28757818,41.08240544,35.08801967,0.019547258
,1919.05,1977.42,1874.07,1965.96,6698874354.0,2020-12-21,2100.96,16.63984003,46.294853,37.49447473,0.148175363
,1987.47,2061.41,1987.47,2061.41,6740744432.0,2020-12-22,2096.4222,34.32614063,34.81986725,30.13838676,0.107400536
,2094.27,2127.22,2063.13,2068.45,6862445215.0,2020-12-23,1874.07,45.8860549,28.6908734,28.72210381,0.055380592
,2091.59,2091.59,2025.65,2038.63,5369046322.0,2020-12-24,1879.133,37.59735474,33.77555436,24.04862171,0.100577398
,2047.12,2047.19,1994.8,1998.65,4623452312.0,2020-12-27,1884.09474,31.87845544,37.59497232,20.88456739,0.077896104
,1998.81,2013.51,1981.5,2007.29,3850320045.0,2020-12-28,1888.957245,28.56051571,38.00656493,19.54570814,0.094345238
,2016.26,2031.47,2009.38,2012.89,4092227802.0,2020-12-29,1893.7225,32.65129247,34.6056279,16.2177217,0.096683673
,2023.59,2062.06,2023.4,2062.06,4446222579.0,2020-12-30,1898.39245,38.12919349,28.19301026,15.97051424,0.167977393
,2079.37,2112.59,2073.8,2087.27,5703469837.0,2020-12-31,1902.969001,50.0251466,22.77231596,20.26371374,0.215414001
,2104.85,2175.39,2104.85,2175.39,6344017889.0,2021-01-03,1907.454021,56.29861583,16.04667449,27.33870057,0.005125232
,2207.05,2216.44,2154.0,2169.04,5961733122.0,2021-01-04,1918.17146,58.25694082,12.71938223,34.70272086,0.036363636
,2167.82,2182.39,2149.74,2165.49,4566381178.0,2021-01-05,1936.067573,51.30373346,12.75854125,39.79583999,0.091239951
,2170.82,2185.2,2170.31,2178.57,4425472339.0,2021-01-06,1952.889918,48.24281221,11.7043971,44.02686918,0.077241033
,2181.27,2204.97,2179.09,2194.48,5874708279.0,2021-01-07,1968.702923,51.48060479,10.28204879,48.56242343,0.1122837
,2201.38,2238.24,2201.38,2235.72,6326646806.0,2021-01-10,1983.567148,56.41824943,8.21386979,53.76647876,0.196359817
,2264.27,2266.44,2229.13,2239.42,5524832993.0,2021-01-11,2003.940976,59.80136691,6.76388725,58.94866777,0.128693182
,2243.16,2267.73,2233.61,2267.73,4982391897.0,2021-01-12,2030.190878,50.3949043,5.628157532,63.14047657,0.073123623
,2279.04,2296.17,2277.26,2286.54,5914389261.0,2021-01-13,2058.695573,57.78103221,4.790132913,67.45018294,0.066965448
,2299.33,2316.8,2297.5,2315.0,6374267782.0,2021-01-17,2091.941993,59.49928045,3.998327844,71.44141977,0.170781926
,2333.87,2340.57,2319.58,2332.31,6314664167.0,2021-01-18,2127.919274,64.47315196,3.403993003,75.14716282,0.146121212
,2361.99,2362.86,2304.98,2326.9,7467439848.0,2021-01-19,2166.196405,56.7865063,2.396179873,78.49821615,0.075949883
,2361.52,2362.99,2322.72,2342.76,6210966026.0,2021-01-20,2205.529124,45.22484184,1.905531282,81.18133023,0.150150072
,2372.86,2376.13,2354.7,2374.64,7798528433.0,2021-01-21,2237.021299,44.20150854,1.572093947,83.57126456,0.102197611
,2396.74,2429.11,2396.74,2424.84,9376053220.0,2021-01-24,2264.843039,58.16232429,1.158478111,86.07585019,0.084540945
,2447.01,2456.22,2408.87,2440.87,8903538731.0,2021-01-25,2297.696431,57.96048915,0.900918949,88.24844951,0.097012446
,2461.42,2462.28,2419.89,2423.09,8279701077.0,2021-01-26,2329.401145,49.26124734,0.721430297,90.02141535,0.215826783
,2433.74,2449.42,2416.62,2441.85,8006238770.0,2021-01-27,2355.976916,41.30244874,2.215578846,89.98066237,0.10408189
,2460.83,2460.83,2420.64,2425.29,9898456128.0,2021-01-28,2377.237533,38.74106257,1.776079132,90.2311198,0.070880317
,2425.53,2425.53,2366.46,2370.54,8973206450.0,2021-01-31,2462.28,28.39330383,25.80059936,73.14172098,0.052861406
,2372.04,2413.18,2372.04,2408.24,6972936529.0,2021-02-01,2460.83,22.87919079,20.79000172,59.47020193,0.107897833
,2434.48,2473.73,2429.9,2473.73,8593472987.0,2021-02-02,2366.46,41.77546346,15.14374301,56.93388879,0.100992424
,2490.53,2519.85,2457.99,2466.92,9531716496.0,2021-02-03,2368.6054,49.73462557,11.46675817,58.0526673,0.108840639
,2479.6,2481.59,2443.68,2475.26,7615071093.0,2021-02-04,2374.655184,41.93476705,15.5883229,55.60243596,0.09354902
,2486.79,2524.0,2486.79,2524.0,10441951304.0,2021-02-07,2380.462977,51.00911822,12.45033847,56.63420527,0.119635854
,2553.78,2563.29,2538.83,2561.47,10619163869.0,2021-02-08,2389.075198,59.27072606,10.35076789,59.36048356,0.104868197
,2562.43,2585.15,2524.44,2532.46,8146269193.0,2021-02-09,2403.012382,53.55512281,7.807688075,62.39886245,0.055756448
,2544.8,2547.76,2511.03,2543.03,7649411398.0,2021-02-10,2421.226144,45.16350381,12.30503666,61.35437851,0.104599905
,2552.33,2565.13,2524.81,2526.92,8411732003.0,2021-02-11,2437.61853,44.79487005,10.12753663,61.70761581,0.116774042
,2536.47,2536.47,2482.24,2493.59,6927668931.0,2021-02-14,2452.371677,34.52366783,25.80471083,52.25659201,0.13239918
,2517.46,2586.01,2538.22,2586.01,10384197669.0,2021-02-15,2465.649509,40.78487245,17.33651135,49.87402888,0.083957131
,2615.36,2631.37,2584.14,2601.51,10035454955.0,2021-02-16,2480.092768,50.36076201,14.33207419,51.03760873,0.034201102
,2619.8,2623.64,2596.19,2611.45,8035510844.0,2021-02-17,2501.27158,44.72922196,12.72940484,51.9684726,0.11928726
,2634.47,2642.47,2619.17,2636.68,8762146785.0,2021-02-18,2519.485359,46.90819883,10.99296691,53.98048061,0.082655294
,2667.27,2667.59,2619.58,2640.34,8834603967.0,2021-02-21,2539.162902,48.03870505,8.697606676,57.05243378,0.139648148
,2665.86,2676.16,2603.05,2607.67,8406310671.0,2021-02-22,2562.279779,34.37578227,12.6544319,54.87913667,0.119184492
,2627.33,2627.33,2519.41,2586.51,8561539426.0,2021-02-23,2676.16,22.54456647,34.97316285,48.22496686,0.106224747
,2600.32,2620.45,2498.58,2599.07,6701872439.0,2021-02-24,2676.16,15.17307602,29.12647936,44.87954161,0.061528822
,2622.7,2622.77,2547.84,2554.13,6098188414.0,2021-02-25,2669.0568,12.74771318,23.27708453,41.74925743,0.069905158
,2557.79,2559.43,2474.39,2474.39,8355289814.0,2021-02-28,2662.237728,9.921130775,37.26708307,44.989568,0.103354978
,2488.33,2524.4,2442.6,2515.03,5692316831.0,2021-03-01,2650.966864,7.832848664,37.60302192,49.09591448,0.186719233
,2523.45,2529.64,2437.25,2455.33,6119638669.0,2021-03-02,2634.297515,6.038398375,30.31503685,52.6326295,0.175284993
,2449.23,2453.67,2391.14,2416.01,6254809442.0,2021-03-03,2614.592764,5.036366678,37.20476699,57.33694497,0.026227371
,2425.2,2507.09,2422.5,2506.68,6058104317.0,2021-03-04,2587.778432,17.22827582,28.74455949,50.87959444,0.084718379
,2519.97,2527.09,2473.08,2485.1,5005466480.0,2021-03-07,2564.18182,20.08455793,24.59836365,42.72404734,0.145383724
,2494.05,2494.41,2453.38,2461.88,4752708147.0,2021-03-09,2543.416802,17.66495529,27.41922161,38.50637302,0.067893218
,2476.93,2479.63,2446.09,2458.49,4100406337.0,2021-03-10,2527.09,15.72876535,26.79622172,36.01025291,0.040548665
,2466.27,2469.43,2397.3,2407.26,4952722195.0,2021-03-14,2510.776,12.14910011,36.09214185,38.73458099,0.025744048
,2418.51,2432.95,2379.78,2389.19,4248424066.0,2021-03-15,2496.41968,10.04302816,35.5476031,42.17618061,0.091564626
,2400.05,2417.47,2369.52,2391.75,3375699339.0,2021-03-16,2480.090125,8.40128007,33.23443112,45.66971925,0.066783217
,2399.21,2432.4,2390.05,2432.15,3374552178.0,2021-03-17,2462.398905,12.5065864,28.1534431,44.23220695,0.05720178
,2448.72,2476.61,2441.17,2475.09,4661792187.0,2021-03-18,2369.52,27.03284155,23.44898119,36.80562727,0.076939606
,2494.48,2538.47,2492.27,2538.47,5919824569.0,2021-03-21,2371.6618,43.22442167,18.06876525,37.65280609,0.102347884
,2562.37,2568.36,2509.21,2514.4,5351337290.0,2021-03-22,2378.334128,44.76750823,14.25360369,40.46224138,0.099194678
,2524.43,2531.46,2495.97,2528.96,5141897169.0,2021-03-23,2389.73568,38.64731604,17.405149,39.94918039,0.114872535
,2549.55,2570.67,2546.05,2570.31,6674423941.0,2021-03-24,2400.45314,47.90600368,14.49416654,42.66823726,0.102697303
,2584.79,2595.88,2543.56,2548.97,6500806040.0,2021-03-25,2414.070488,47.96381169,11.48289019,46.40807861,0.284796384
,2558.23,2562.6,2537.67,2543.52,4410345030.0,2021-03-29,2432.25144,42.68217564,12.82007115,47.887146,0.064011544
,2545.54,2576.33,2544.96,2575.67,6185679498.0,2021-03-30,2448.614296,42.55408393,10.85384924,50.18070031,0.096287689
,2596.66,2619.15,2592.8,2619.03,6166900816.0,2021-03-31,2463.340866,53.88451376,8.654971602,54.60887568,0.01796875
,2645.5,2645.5,2615.26,2631.9,7250924124.0,2021-04-01,2482.037962,58.86395395,7.358891252,59.24217449,0.061657235
,2658.31,2658.73,2646.05,2657.61,9006858558.0,2021-04-04,2504.922647,57.50329662,6.310798968,63.43799978,0.088611111
,2679.39,2682.27,2639.67,2658.75,7296760156.0,2021-04-05,2529.531824,57.00852852,4.920032903,67.57252338,0.089535714
,2678.96,2678.96,2641.8,2674.47,7477795738.0,2021-04-06,2557.024696,45.96366181,3.966822759,70.88014227,0.041369048
,2694.54,2694.98,2667.91,2671.62,7266972570.0,2021-04-07,2579.56885,47.94559719,3.371949702,74.07581227,0.0534617
,2690.28,2690.28,2672.24,2674.36,6556616680.0,2021-04-08,2602.65108,42.45920602,2.986099152,76.63234826,0.095053445
,2674.5,2694.38,2671.74,2691.56,7610828050.0,2021-04-12,2621.116864,38.85834819,2.544511215,78.84758346,0.108826479
,2698.07,2715.53,2688.18,2714.79,7143151000.0,2021-04-13,2635.889491,45.88129046,2.080025329,81.34331425,0.155355339
,2735.4,2755.3,2731.82,2735.4,8636668659.0,2021-04-15,2651.817593,59.09031391,1.554608376,84.04926737,0.115137085
,2759.9,2760.02,2696.3,2699.51,8801803215.0,2021-04-18,2672.514074,39.48146036,19.53707303,73.99810008,0.118753865
,2716.24,2716.87,2656.58,2661.94,6766801224.0,2021-04-19,2760.02,28.35337961,32.5995415,60.59173959,0.157438544
,2673.24,2684.77,2645.56,2664.62,5538617640.0,2021-04-20,2760.02,23.06777831,31.76168876,51.64464644,0.050142045
,2674.82,2675.41,2624.7,2632.21,5772251203.0,2021-04-21,2755.4416,17.72579931,33.9325386,47.59030513,0.107227408
,2647.11,2651.53,2609.02,2648.01,5915139888.0,2021-04-22,2747.597104,14.2643633,34.50917126,46.37379868,0.042431758
,2664.7,2665.56,2563.78,2572.21,7284194901.0,2021-04-25,2736.510936,9.002841014,38.1754854,49.46600768,0.156445313
,2571.5,2579.41,2500.74,2506.62,6590928202.0,2021-04-26,2719.237842,6.637393543,49.19938319,54.81795178,0.072679924
,2506.52,2599.37,2504.23,2599.08,5109096957.0,2021-04-27,2693.018101,10.71456216,35.21310738,54.5226777,0.188212892
,2606.56,2622.66,2563.95,2585.28,3990431236.0,2021-04-28,2669.944729,15.92196378,28.8802187,49.40279558,0.157282894
,2601.21,2612.29,2582.35,2611.11,4357019249.0,2021-04-29,2649.640161,14.28436275,25.90983913,45.30688989,0.110703549
,2627.82,2665.11,2610.81,2665.11,7360800500.0,2021-05-02,2500.74,29.97617598,21.01078905,39.76224876,0.109181548
,2676.46,2694.0,2645.71,2652.58,7529290146.0,2021-05-03,2504.0274,35.16063055,17.3615449,38.58754022,0.083754842
,2652.27,2663.64,2640.54,2654.03,5894773562.0,2021-05-04,2511.626304,31.85259503,17.83378837,36.51294908,0.118124523
,2675.95,2676.57,2648.52,2649.6,6216814313.0,2021-05-05,2518.921252,33.63248764,15.60527235,36.53287568,0.064596861
,2657.2,2659.09,2626.08,2637.13,6810091453.0,2021-05-06,2525.924402,28.41011543,23.73780162,31.01824702,0.040844017
,2652.58,2652.6,2613.32,2618.63,6148966772.0,2021-05-09,2532.647426,23.07956139,25.3789758,25.76362107,0.097544643
,2613.18,2647.07,2607.78,2645.85,4203832789.0,2021-05-10,2539.101529,18.69402488,23.23581842,22.7772744,0.079369103
,2647.48,2680.91,2645.77,2673.32,5810673071.0,2021-05-11,2545.297468,32.29170075,19.16459786,23.32405316,0.061776515
,2685.41,2688.75,2664.04,2673.88,5326052801.0,2021-05-12,2551.245569,32.21647752,16.60696639,25.0535113,0.077907047
,2701.92,2702.74,2679.03,2684.01,7126885280.0,2021-05-13,2556.955746,34.8677529,13.89893668,28.64245622,0.044881826
,2693.91,2738.59,2693.91,2738.3,10403879000.0,2021-05-16,2565.702801,43.44166474,10.03180205,35.40983056,0.17210275
,2748.83,2771.22,2747.82,2759.22,9576361139.0,2021-05-17,2579.533777,53.09595027,8.292319592,42.9246696,0.194200216
,2784.6,2794.96,2766.71,2793.81,11359360092.0,2021-05-18,2598.702399,55.63482418,6.712727789,50.03308525,0.113716006
,2816.26,2822.23,2769.2,2780.81,11958097411.0,2021-05-19,2622.253312,54.53544632,4.96025902,56.69159958,0.078170545
,2807.53,2807.53,2775.89,2787.19,9305222004.0,2021-05-20,2650.250048,45.64764242,4.151870854,62.01841104,0.048391626
,2768.87,2820.6,2737.43,2820.0,11695034728.0,2021-05-23,2674.327241,29.72828133,18.83079065,54.10307271,0.076722325
,2840.21,2850.73,2807.33,2823.05,13175353188.0,2021-05-24,2695.033627,37.08475526,15.34103524,51.57750525,0.048181818
,2828.07,2836.24,2803.72,2816.6,11133398108.0,2021-05-25,2719.945047,31.59970853,14.7138893,48.55395301,0.039259259
,2784.59,2836.06,2760.86,2815.4,14768808492.0,2021-05-27,2740.87064,22.13599967,27.37644601,40.95998224,0.058181863
,2836.11,2854.8,2814.72,2827.93,17028432245.0,2021-05-30,2758.448137,26.23129644,22.82273149,34.15770447,0.149636364
,2842.28,2851.18,2781.0,2782.86,13604619431.0,2021-05-31,2760.86,19.23017473,29.55531192,31.55903605,0.042572751
,2790.72,2799.85,2751.65,2771.15,8598160117.0,2021-06-01,2854.8,15.64529013,35.39711152,32.9866066,0.088016529
,2793.22,2827.29,2770.83,2827.13,11351815356.0,2021-06-02,2852.737,22.71187359,27.80697558,28.40639456,0.101795334
,2833.84,2876.11,2833.63,2856.77,16907020286.0,2021-06-03,2751.65,37.23122529,22.56098304,27.63219056,0.092666546
,2884.07,2920.21,2880.47,2906.91,17271787525.0,2021-06-06,2754.1392,44.78472902,17.2822602,30.96794124,0.06630303
,2928.09,2933.54,2892.23,2906.7,15818659063.0,2021-06-07,2760.782032,42.78234962,14.51746129,34.63996612,0.057520443
